term,high_drift_tfidf,low_drift_tfidf,high_minus_low
replacement,0.001969739510019323,0.0008929893454171643,0.0010767501646021587
replaces,0.0021919415658477217,0.0015917542307540356,0.0006001873350936862
replies,0.0,0.0026948643547086027,-0.0026948643547086027
report,0.005030279773565806,0.01327206236484695,-0.008241782591281145
report available,0.0,0.001941392126554703,-0.001941392126554703
report available paste,0.0,0.0010616116330942503,-0.0010616116330942503
report bug,0.00413275779665421,0.006335507350865055,-0.0022027495542108443
report bug description,0.00413275779665421,0.006335507350865055,-0.0022027495542108443
report happened,0.0,0.004033758655351141,-0.004033758655351141
reported,0.0011131501385997578,0.0054537177187024555,-0.004340567580102698
reported apple,0.0,0.002894569598393257,-0.002894569598393257
reported apple linker,0.0,0.002894569598393257,-0.002894569598393257
repositories,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
repositories like,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
repositories like keps,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
repository,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
repository kep,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
repository kep associated,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
represents,0.0,0.0011076680481012626,-0.0011076680481012626
repro,0.0005596299567134657,0.0017353657775713073,-0.0011757358208578416
reproduce,0.00653158924485567,0.014907452888202615,-0.008375863643346946
reproduce bug,0.0031025557665130114,0.004392268370791889,-0.0012897126042788775
reproduce flake,0.0,0.001570348316253467,-0.001570348316253467
reproduce flake locally,0.0,0.001570348316253467,-0.001570348316253467
reproduce guidelines,0.0,0.001941392126554703,-0.001941392126554703
reproduce guidelines creating,0.0,0.001941392126554703,-0.001941392126554703
reproduce install,0.0,0.001570348316253467,-0.001570348316253467
reproduce install stress,0.0,0.001570348316253467,-0.001570348316253467
reproduce minimally,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
reproduce minimally precisely,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
reproduce required,0.003195270467045817,0.0034283069429772227,-0.00023303647593140566
reproduce required condition,0.003195270467045817,0.0034283069429772227,-0.00023303647593140566
reproducer,0.0,0.0016602148812491586,-0.0016602148812491586
reproducible,0.0,0.0021696518948395908,-0.0021696518948395908
reproduction,0.0,0.004180893743604596,-0.004180893743604596
reproduction script,0.0,0.00317593463217341,-0.00317593463217341
request,0.021026418941353365,0.020247783349952655,0.0007786355914007094
request according,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
request according type,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
request does,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
request does require,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
request ensure,0.0,0.0026289422111131695,-0.0026289422111131695
request ensure code,0.0,0.0026289422111131695,-0.0026289422111131695
request guidelines,0.0,0.0026289422111131695,-0.0026289422111131695
request guidelines associate,0.0,0.0026289422111131695,-0.0026289422111131695
request read,0.0029209134742935955,0.0037980049518598624,-0.0008770914775662669
request read contributing,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
request read pull,0.0,0.0026289422111131695,-0.0026289422111131695
request reference,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
request reference required,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
request related,0.0006799069031567222,0.0017934635666182889,-0.0011135566634615666
request related change,0.0006799069031567222,0.0017934635666182889,-0.0011135566634615666
request tips,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
request tips time,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
request title,0.01986105121831964,0.004509367136445444,0.015351684081874198
request title backport,0.00993052560915982,0.002254683568222722,0.007675842040937099
request title following,0.00993052560915982,0.002254683568222722,0.007675842040937099
requests,0.0007724958409161315,0.005096046355391091,-0.004323550514474959
require,0.014876213511734083,0.0036511308812643578,0.011225082630469726
require issue,0.00993052560915982,0.002254683568222722,0.007675842040937099
require issue number,0.00993052560915982,0.002254683568222722,0.007675842040937099
require release,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
require release note,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
required,0.008473397171499466,0.007043001871640873,0.001430395299858593
required condition,0.003195270467045817,0.0034283069429772227,-0.00023303647593140566
required condition expected,0.0008491223316038205,0.0008722639820886768,-2.314165048485637e-05
required condition time,0.0007536340476734292,0.0015596799049733072,-0.000806045857299878
required enter,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
required enter extended,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
required entire,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
required entire family,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
required information,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
required information release,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
required pr,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
required pr issue,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
requires,0.003474465160819037,0.010571000390240658,-0.007096535229421622
requires additional,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
requires additional action,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
requires derived,0.0005957211433034926,0.001551944922989352,-0.0009562237796858595
requires derived value,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
requires derived view,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
requiring,0.0007861709208499859,0.0009119192959634839,-0.00012574837511349806
resolution,0.0008893415446304543,0.0028452161672640397,-0.001955874622633585
resolve,0.004894501923534015,0.0009288278643092161,0.0039656740592247984
resolve dns,0.004219836723128476,0.0006768277639938849,0.0035430089591345906
resolve issue,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
resource,0.007193496788034502,0.0,0.007193496788034502
resources,0.0023884862720994766,0.0031882470054589735,-0.0007997607333594969
resources git,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
resources git repositories,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
response,0.011331327567926468,0.009817468013366328,0.0015138595545601402
response gh,0.00619777795923062,0.002739346260067065,0.0034584316991635553
response gh linked,0.00619777795923062,0.002739346260067065,0.0034584316991635553
response given,0.002459092623948915,0.0,0.002459092623948915
response given links,0.002459092623948915,0.0,0.002459092623948915
response kubernetes,0.0014449887287576936,0.001510030562425665,-6.50418336679713e-05
response kubernetes version,0.0014449887287576936,0.001510030562425665,-6.50418336679713e-05
response output,0.0,0.0025938224374125575,-0.0025938224374125575
response output running,0.0,0.0025938224374125575,-0.0025938224374125575
response relevant,0.000658020591415339,0.0015470944170290603,-0.0008890738256137214
response relevant sig,0.000658020591415339,0.0015470944170290603,-0.0008890738256137214
response steps,0.0022538330845070054,0.0021692847601458305,8.45483243611749e-05
response steps reproduce,0.0022538330845070054,0.0021692847601458305,8.45483243611749e-05
response stream,0.0,0.0022055347096437976,-0.0022055347096437976
responsive,0.001124635828066759,0.0,0.001124635828066759
rest,0.00031369525044618464,0.0006926159434840555,-0.00037892069303787084
restart,0.0007383524100480494,0.0023281452326357538,-0.0015897928225877044
result,0.0030266756802164174,0.003040980686313462,-1.4305006097044791e-05
resulting,0.0037577656725209787,0.0,0.0037577656725209787
results,0.0020128680132078538,0.0036085775197752974,-0.0015957095065674437
return,0.001428410530462703,0.0030361845839803193,-0.0016077740535176163
return value,0.0010744155471608652,0.0006249790370381845,0.00044943651012268075
returned,0.0020250552968860067,0.0,0.0020250552968860067
returning,0.0007974748281041195,0.0014632411193585123,-0.0006657662912543928
returns,0.004143965416722832,0.013028291584014303,-0.00888432616729147
returns error,0.0,0.003010215002466461,-0.003010215002466461
returns instead,0.0,0.0030294831895919085,-0.0030294831895919085
returns instead actual,0.0,0.0030294831895919085,-0.0030294831895919085
reusable,0.00031369525044618464,0.0006926159434840555,-0.00037892069303787084
reuse,0.0021299656127878523,0.0002787394700326396,0.0018512261427552127
review,0.003365443685056593,0.0013253962332759035,0.00204004745178069
review work,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
review work assign,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
reviewer,0.006096316285908948,0.0026788235292137083,0.0034174927566952393
reviewer case,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
reviewer case like,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
reviewer does,0.003563160343486405,0.0012041363051709252,0.0023590240383154796
reviewer does pr,0.003563160343486405,0.0012041363051709252,0.0023590240383154796
reviewer homu,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
reviewer homu ignore,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
reviews,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
reviews read,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
reviews read pr,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
right,0.007619833147295797,0.007703002830166408,-8.316968287061088e-05
right license,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
right license submit,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
right submit,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
right submit open,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
riscv,0.011694008349358222,0.0,0.011694008349358222
rm,0.0009481316942102088,0.00041087405545441367,0.0005372576387557952
rmeta,0.0,0.002894569598393257,-0.002894569598393257
rmeta mach,0.0,0.002894569598393257,-0.002894569598393257
rmeta mach objects,0.0,0.002894569598393257,-0.002894569598393257
root,0.002330144701460373,0.007782266330634608,-0.005452121629174234
root bin,0.0,0.001570348316253467,-0.001570348316253467
root bin stress,0.0,0.001570348316253467,-0.001570348316253467
root cause,0.0012090557904332225,0.005407650858175209,-0.004198595067741987
root cause commit,0.0010829824132665947,0.000775972461494676,0.00030700995177191867
root kubernetes,0.0,0.001570348316253467,-0.001570348316253467
root kubernetes party,0.0,0.001570348316253467,-0.001570348316253467
roughly,0.00031369525044618464,0.0006926159434840555,-0.00037892069303787084
router,0.0,0.002761020522330081,-0.002761020522330081
rs,0.0028307795651672293,0.00653883668784197,-0.003708057122674741
rs auto,0.0,0.0012244873418878776,-0.0012244873418878776
rs auto reduced,0.0,0.0012244873418878776,-0.0012244873418878776
rst,0.007510389411793566,0.0,0.007510389411793566
ruby,0.0005528404464962818,0.019049239186652217,-0.018496398740155934
ruby version,0.0005682004741150359,0.00818957432957062,-0.007621373855455585
ruby version add,0.0,0.005032630562899448,-0.005032630562899448
rule,0.0011450823391930417,0.0005000518093735884,0.0006450305298194533
rules,0.002568788058212556,0.0011615571556742126,0.0014072309025383435
rules conduct,0.0011034540180687737,0.0013021996356186575,-0.0001987456175498838
run,0.008326870519998683,0.009416555830768673,-0.0010896853107699896
run code,0.0016110402919347793,0.0,0.0016110402919347793
run file,0.0,0.0025926077910951016,-0.0025926077910951016
run script,0.0007861709208499859,0.0009834703161044195,-0.00019729939525443363
running,0.0029039259766679725,0.007891295065067586,-0.004987369088399614
running analysis,0.0,0.0012244873418878776,-0.0012244873418878776
running analysis passes,0.0,0.0012244873418878776,-0.0012244873418878776
running python,0.0,0.004033758655351141,-0.004033758655351141
running python vv,0.0,0.004033758655351141,-0.004033758655351141
runs,0.0005084170216025333,0.0033929131421240087,-0.0028844961205214755
runtime,0.002933886673076688,0.003829848481320801,-0.0008959618082441134
runtime cri,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
runtime cri version,0.0023797586531557912,0.0013418056906651377,0.0010379529624906536
rust,0.01712950213967089,0.028702855413579125,-0.011573353273908234
rust backtrace,0.0054200764048395085,0.0013008809928128768,0.0041191954120266315
rust backtrace rustc,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
rust bug,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
rust bug minimization,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
rust feature,0.0,0.0012244873418878776,-0.0012244873418878776
rust fixes,0.0,0.008683708795179771,-0.008683708795179771
rust fixes rust,0.0,0.008683708795179771,-0.008683708795179771
rust fn,0.0013942344542836871,0.0006274849075730594,0.0007667495467106277
rust lang,0.0024652118516746537,0.012537289887237941,-0.010072078035563287
rust lang rust,0.0010334786185607992,0.012911945869230057,-0.011878467250669258
rust rust,0.0,0.0012244873418878776,-0.0012244873418878776
rustbot,0.0021248685338547055,0.0026055484129079163,-0.0004806798790532108
rustbot label,0.0021248685338547055,0.0026055484129079163,-0.0004806798790532108
rustbot label lang,0.0024897457374020264,0.0,0.0024897457374020264
rustc,0.010115811066182548,0.009428146025807198,0.0006876650403753494
rustc commit,0.0,0.0012244873418878776,-0.0012244873418878776
rustc commit hash,0.0,0.0012244873418878776,-0.0012244873418878776
rustc deny,0.0024897457374020264,0.0,0.0024897457374020264
rustc deny default,0.0024897457374020264,0.0,0.0024897457374020264
rustc emitted,0.0,0.002894569598393257,-0.002894569598393257
rustc emitted bare,0.0,0.002894569598393257,-0.002894569598393257
rustc explain,0.002279480436996602,0.0016354487247398298,0.0006440317122567722
rustc explain details,0.0011816650084998164,0.0017093180543087613,-0.0005276530458089449
rustc ice,0.003152764492828193,0.0006497183851654538,0.002503046107662739
rustc ice txt,0.003152764492828193,0.0006497183851654538,0.002503046107662739
rustc nightly,0.0,0.0012244873418878776,-0.0012244873418878776
rustc nightly binary,0.0,0.0012244873418878776,-0.0012244873418878776
rustc rs,0.0,0.0012244873418878776,-0.0012244873418878776
safe,0.0,0.002866804833123575,-0.002866804833123575
safety,0.0011034540180687737,0.0008929893454171643,0.00021046467265160938
sample,0.0,0.0024249007347696954,-0.0024249007347696954
satisfy,0.0010594681347934833,0.0,0.0010594681347934833
save,0.0,0.0017594427775990955,-0.0017594427775990955
saves,0.0,0.002214609332648574,-0.002214609332648574
sc,0.002006159477357104,0.0,0.002006159477357104
scalar,0.0,0.010810090076917753,-0.010810090076917753
scale,0.001757879263778277,0.0,0.001757879263778277
scan,0.0016218811552411489,0.003068902143327977,-0.0014470209880868283
scanning,0.0008109405776205744,0.0008929893454171643,-8.204876779658991e-05
scenario,0.0005354451716730764,0.004188737390372565,-0.003653292218699488
scenario main,0.0,0.0017325924306795778,-0.0017325924306795778
scheduled,0.0027015865819888006,0.0,0.0027015865819888006
scheduling,0.0040704596065441,0.0,0.0040704596065441
schema,0.0005869518817491775,0.010625479283404744,-0.010038527401655567
schema dumper,0.0,0.0036190471890003035,-0.0036190471890003035
scope,0.0,0.0008331928704883513,-0.0008331928704883513
screen,0.0,0.0028151661123120095,-0.0028151661123120095
screen reader,0.0,0.0028151661123120095,-0.0028151661123120095
script,0.006863967903949801,0.008145287497490524,-0.001281319593540723
script run,0.001855055837902061,0.0,0.001855055837902061
script summary,0.001767172768574059,0.0010962321580344954,0.0006709406105395636
script summary details,0.001767172768574059,0.0010962321580344954,0.0006709406105395636
scripts,0.000946666939652897,0.0018438668577691417,-0.0008971999181162447
scripts expected,0.0,0.001941392126554703,-0.001941392126554703
scripts expected behavior,0.0,0.001941392126554703,-0.001941392126554703
search,0.0024836815933854226,0.009584611589574741,-0.007100929996189319
search existing,0.0011034540180687737,0.0013021996356186575,-0.0001987456175498838
search existing issues,0.0011034540180687737,0.0013021996356186575,-0.0001987456175498838
second,0.0,0.006814826358155111,-0.006814826358155111
seconds,0.0010688849170520753,0.0006926159434840555,0.00037626897356801985
section,0.004951848225994835,0.0020692780508243993,0.0028825701751704355
section blank,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
section blank pull,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
security,0.0,0.004867536335664395,-0.004867536335664395
seed,0.0012498037599172201,0.0008929893454171643,0.0003568144145000558
seeing,0.0021967424460749225,0.0,0.0021967424460749225
seen,0.0019160910534686288,0.0025694570994358812,-0.0006533660459672524
segfault,0.0,0.005627331554880115,-0.005627331554880115
select,0.0009343752254802078,0.0020002072374943536,-0.0010658320120141458
self,0.0031142160797301604,0.0024163645600537233,0.0006978515196764371
semantics,0.0022319308498838686,0.0013843290085503066,0.000847601841333562
semantics existing,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
semantics existing uops,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
semantics fix,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
semantics fix implemented,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
semaphore,0.0,0.0027992175268499475,-0.0027992175268499475
send,0.0019758975185074617,0.007804197587466618,-0.005828300068959156
sending,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
sending pull,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
sending pull request,0.0020388006181503954,0.0008448132522072999,0.0011939873659430954
sends,0.0,0.0035157976664392876,-0.0035157976664392876
sentinel,0.0015755062396618856,0.002678968036251493,-0.0011034617965896075
separate,0.0022153823277714433,0.0022383378615513576,-2.2955533779914217e-05
separate prs,0.0010640479643093746,0.001175652761514095,-0.00011160479720472038
separate prs commit,0.0007158683410447826,0.0012378350449485233,-0.0005219667039037406
separately,0.0,0.0023327542441103064,-0.0023327542441103064
sequence,0.0011479970305160764,0.00045535537749092134,0.0006926416530251551
serializing,0.0007861709208499859,0.00018374637903738239,0.0006024245418126035
server,0.0036134716306921947,0.005011309031895116,-0.0013978374012029214
server windows,0.00044467077231522716,0.0021683884032701545,-0.0017237176309549272
server windows ares,0.0,0.0015147415947959542,-0.0015147415947959542
service,0.00837202110229776,0.001759471283780028,0.006612549818517733
services,0.00047346934307885126,0.0005324370667691764,-5.896772369032516e-05
session,0.007298465198585169,0.00036749275807476477,0.006930972440510404
sessions,0.004865643465723446,0.0025244701460542464,0.0023411733196691997
set,0.0030718174884717606,0.01125125289085786,-0.008179435402386099
set existing,0.0,0.002894569598393257,-0.002894569598393257
set existing arm,0.0,0.002894569598393257,-0.002894569598393257
set ptrauth,0.0,0.002894569598393257,-0.002894569598393257
set ptrauth abi,0.0,0.002894569598393257,-0.002894569598393257
sets,0.0,0.0030282128984179305,-0.0030282128984179305
setting,0.0028838416759229845,0.0020220591954885313,0.0008617824804344532
setting environment,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
setting environment details,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
settings,0.0010688849170520753,0.00014057692700429576,0.0009283079900477796
setup,0.0013144831537548521,0.0011543771764797746,0.0001601059772750775
severity,0.0,0.0017146191112655937,-0.0017146191112655937
sh,0.0006179967697195793,0.001474832549984241,-0.0008568357802646617
sh export,0.0,0.001570348316253467,-0.001570348316253467
sh export output,0.0,0.001570348316253467,-0.001570348316253467
shape,0.00176367552272727,0.0006926159434840555,0.0010710595792432147
share,0.0033127156313247814,0.0049836170134685736,-0.0016709013821437921
shared,0.008517542922622526,0.0016173235707593473,0.006900219351863179
shift,0.0008109405776205744,0.0013021996356186575,-0.0004912590579980831
short,0.0038005276674891366,0.0,0.0038005276674891366
shouldn,0.002431008561374821,0.0010475839853182265,0.0013834245760565944
showing,0.0,0.0025098210631681987,-0.0025098210631681987
shown,0.003749516352303229,0.0,0.003749516352303229
shows,0.0030532919764317706,0.0031401525093868073,-8.686053295503668e-05
shows earliest,0.0,0.001570348316253467,-0.001570348316253467
shows earliest failures,0.0,0.001570348316253467,-0.001570348316253467
sidebar,0.0016218811552411489,0.0009119192959634839,0.0007099618592776649
sig,0.010747338705515112,0.00792152318067007,0.0028258155248450413
sig api,0.001679820473207776,0.0009723877502971489,0.0007074327229106271
sig api machinery,0.001679820473207776,0.0009723877502971489,0.0007074327229106271
sig kind,0.0014910465373686942,0.0,0.0014910465373686942
sig kind flake,0.0014910465373686942,0.0,0.0014910465373686942
sig network,0.0029662161064253506,0.0,0.0029662161064253506
sig node,0.0013373396083240518,0.0017089867833007045,-0.00037164717497665265
sig node cc,0.0012532890293969737,0.0,0.0012532890293969737
sig scheduling,0.003138545043073479,0.0,0.003138545043073479
sig sig,0.00170340096370167,0.003390378972083957,-0.001686978008382287
sig sig kind,0.0014910465373686942,0.0,0.0014910465373686942
sig sig node,0.000658020591415339,0.0015470944170290603,-0.0008890738256137214
sig sig testing,0.0,0.001570348316253467,-0.001570348316253467
sig testing,0.0,0.001570348316253467,-0.001570348316253467
sig using,0.0014910465373686942,0.0,0.0014910465373686942
sig using sig,0.0014910465373686942,0.0,0.0014910465373686942
sig windows,0.00184502504027733,0.0,0.00184502504027733
sign,0.003902759179172566,0.0019184671341698374,0.0019842920450027285
sign maintained,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
sign maintained indefinitely,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
signed,0.00210986116958553,0.0,0.00210986116958553
significant,0.002426410661878061,0.0009110235967292415,0.0015153870651488195
silently,0.0017695661376897084,0.0011903759172796327,0.0005791902204100757
similar,0.002599267022842947,0.0029929496325528464,-0.00039368260970989956
simple,0.008511058620906613,0.00040476553151939747,0.008106293089387215
simpler,0.0018476065786020056,0.0,0.0018476065786020056
simply,0.0019798597604247007,0.0007035570816061798,0.001276302678818521
single,0.0010418396160144718,0.007476223059156345,-0.006434383443141874
size,0.0024895278584660023,0.0025499154129935155,-6.038755452751317e-05
slot,0.003482064669674119,0.0007965431226813015,0.0026855215469928175
slower,0.0019320324429387623,0.0026547494606135504,-0.0007227170176747882
small,0.002691131666232806,0.0008337103500386646,0.0018574213161941416
smaller,0.0020740079094393187,0.0006497183851654538,0.0014242895242738648
smaller examples,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
smaller examples code,0.0013247421669910172,0.0006917966193480024,0.0006329455476430148
snapshot,0.00027974332947799534,0.0015209326400515589,-0.0012411893105735636
snapshot values,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
snapshot values execution,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
solution,0.0005430257789533355,0.0006575032643113037,-0.00011447748535796821
solutions,0.0032437623104822977,0.0005106656137864446,0.002733096696695853
solve,0.008390917720525071,0.0004796045957286625,0.007911313124796409
solve problem,0.005284299433465724,0.0,0.005284299433465724
soon,0.0,0.002825016394521971,-0.002825016394521971
source,0.01280593091508626,0.011980453200459635,0.000825477714626625
source license,0.012688969037978061,0.00790318928926198,0.004785779748716081
source license indicated,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
source license involved,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
source license right,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
source license unless,0.0031722422594945153,0.001975797322315495,0.0011964449371790202
space,0.0014429061013164015,0.0017129043878040835,-0.0002699982864876819
span,0.0019861851050914474,0.0011786368116348887,0.0008075482934565587
span arbitrary,0.0010161036738284227,0.0012549698151461189,-0.00023886614131769617
span arbitrary parsed,0.0010161036738284227,0.0012549698151461189,-0.00023886614131769617
spanning,0.0011955330118098195,0.0,0.0011955330118098195
spec,0.0020795202719882003,0.0,0.0020795202719882003
special,0.005391339524794803,0.0032937817978829723,0.002097557726911831
special notes,0.004800017542357131,0.0028622857209114772,0.0019377318214456535
special notes reviewer,0.004901396440029893,0.0018779899708735383,0.003023406469156355
specialized,0.002526466930636716,0.002915097070525394,-0.00038863013988867795
specialized family,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
specialized family member,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
specialized op,0.0005957211433034926,0.000775972461494676,-0.00018025131819118345
specialized op inherits,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
specialized opcode,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
specialized opcode families,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
specialized ops,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
specialized ops family,0.0002978605716517463,0.000775972461494676,-0.00047811188984292973
specializer,0.0012827303266614077,0.0,0.0012827303266614077
specific,0.008709805559162283,0.0051212920518459125,0.003588513507316371
specific commit,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
specific commit avoid,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
specific issues,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
specific issues examples,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
specific point,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
specific point time,0.0022173203138755584,0.0008157567444252665,0.0014015635694502918
specific user,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
specific user review,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
specifically,0.0032311376119142313,0.0023358834762204554,0.0008952541356937759
specification,0.001833992086613482,0.0,0.001833992086613482
specified,0.0005214195764106706,0.0007491221145751581,-0.00022770253816448757
specifying,0.0009848697550096615,0.001293019553162637,-0.00030814979815297554
split,0.0026673598807409916,0.0,0.0026673598807409916
sql,0.0,0.004290854558649553,-0.004290854558649553
sqlite,0.002072673796526107,0.004669922609483066,-0.0025972488129569595
src,0.010613207816495317,0.011841202088181148,-0.0012279942716858314
src discussed,0.0019964866008273163,0.0,0.0019964866008273163
src discussed minor,0.0019964866008273163,0.0,0.0019964866008273163
stable,0.0036642126053600937,0.0005904124450127617,0.003073800160347332
stable version,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
stable version compiler,0.002198464891389422,0.0006497183851654538,0.0015487465062239683
stack,0.0016919360324816688,0.004010333398817548,-0.002318397366335879
stack trace,0.0,0.0015557706269982337,-0.0015557706269982337
stage,0.0,0.004789275266723635,-0.004789275266723635
staging,0.0,0.0017279792234990922,-0.0017279792234990922
stale,0.002064070110298998,0.0012786549322018293,0.0007854151780971688
standard,0.0021588644333415323,0.002656970190585019,-0.0004981057572434867
standard library,0.0004306532376952183,0.0021297482670767057,-0.0016990950293814873
start,0.017759746955444557,0.006974079622643616,0.010785667332800942
start documentation,0.011095269731058646,0.0,0.011095269731058646
start documentation preview,0.011095269731058646,0.0,0.011095269731058646
start pr,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
start pr related,0.0010987143342101144,0.0006917966193480024,0.000406917714862112
start triagebot,0.007040745817545771,0.004973404452946436,0.0020673413645993345
start triagebot assign,0.005681937089684371,0.005150552562573223,0.0005313845271111475
started,0.0015463333659203981,0.0015999199332742,-5.358656735380196e-05
starting,0.0006273905008923693,0.00014057692700429576,0.0004868135738880735
starts,0.0007641919218037694,0.0013988409809938002,-0.0006346490591900308
startup,0.0037693141352812204,0.0006811199475287755,0.003088194187752445
state,0.0008031677575096145,0.006182820600136684,-0.005379652842627069
states,0.0018798254946726497,0.0,0.0018798254946726497
static,0.0015590902911188872,0.0010001036187471768,0.0005589866723717104
status,0.0018295063678710685,0.003549141859976461,-0.0017196354921053926
stays,0.0017520263289591284,0.0,0.0017520263289591284
std,0.0013942344542836871,0.0017859786908343287,-0.00039174423655064156
step,0.0012476505123242628,0.0008386736495203009,0.00040897686280396187
steps,0.004297636365550687,0.010261241813557753,-0.005963605448007067
steps reproduce,0.0028035861690385118,0.010426023574734116,-0.007622437405695604
steps reproduce bug,0.0031025557665130114,0.004392268370791889,-0.0012897126042788775
steps reproduce guidelines,0.0,0.001941392126554703,-0.001941392126554703
steps reproduce install,0.0,0.001570348316253467,-0.001570348316253467
stop,0.001872222478756657,0.0,0.001872222478756657
storage,0.0004718237124090332,0.014124460803452268,-0.013652637091043236
store,0.0037576367556160528,0.0,0.0037576367556160528
stores,0.00140131458972052,0.0,0.00140131458972052
str,0.002197428668420229,0.0009610037461712514,0.0012364249222489776
stream,0.0,0.00747064695312924,-0.00747064695312924
stress,0.0,0.0066281044675683114,-0.0066281044675683114
stress latest,0.0,0.001570348316253467,-0.001570348316253467
stress tool,0.0,0.003140696632506934,-0.003140696632506934
stress tool install,0.0,0.001570348316253467,-0.001570348316253467
stress tool steps,0.0,0.001570348316253467,-0.001570348316253467
strict,0.0,0.0017208045739897536,-0.0017208045739897536
string,0.00515285104622798,0.008965351204826973,-0.0038125001585989932
string action,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
string action required,0.002559795171046508,0.0008157567444252665,0.0017440384266212412
strings,0.0,0.007216228288270579,-0.007216228288270579
